Country	ID	GRIDCODE	AREA	Category	Parameter	Obs	Threshold	Response	weight	ER
NO	NWS	20kmE462N518	383531179.697807	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE464N518	99485168.861433	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE464N518	99485168.861433	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE464N518	99485168.861433	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N518	129310691.177256	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N518	129310691.177256	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N518	129310691.177256	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N518	11052378.600657	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N518	11052378.600657	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N518	11052378.600657	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N518	75944668.811023	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N518	75944668.811023	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N518	75944668.811023	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N518	133755979.19571	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N518	133755979.19571	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N518	133755979.19571	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE474N518	9321609.084532	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE474N518	9321609.084532	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE474N518	9321609.084532	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE462N520	278997493.245168	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE462N520	278997493.245168	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE462N520	278997493.245168	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE464N520	330482412.93548	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE464N520	330482412.93548	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE464N520	330482412.93548	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N520	88852959.896685	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N520	88852959.896685	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N520	88852959.896685	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N520	128763999.598725	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N520	128763999.598725	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N520	128763999.598725	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N520	129716848.500533	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N520	129716848.500533	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N520	129716848.500533	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N520	180387367.955566	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N520	180387367.955566	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N520	180387367.955566	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE462N522	76154556.685323	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE462N522	76154556.685323	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE462N522	76154556.685323	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE464N522	338622405.048433	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE464N522	338622405.048433	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE464N522	338622405.048433	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N522	77357491.972982	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N522	77357491.972982	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N522	77357491.972982	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N522	151017442.472178	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N522	151017442.472178	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N522	151017442.472178	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N522	305780070.899848	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N522	305780070.899848	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N522	305780070.899848	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N522	267625144.189778	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N522	267625144.189778	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N522	267625144.189778	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE474N522	20581778.877531	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE474N522	20581778.877531	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE474N522	20581778.877531	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE464N524	236638222.875688	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE464N524	236638222.875688	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE464N524	236638222.875688	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N524	305169097.122953	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N524	305169097.122953	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N524	305169097.122953	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N524	207081692.844977	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N524	207081692.844977	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N524	207081692.844977	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N524	325230764.905177	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N524	325230764.905177	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N524	325230764.905177	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N524	57985676.314843	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N524	57985676.314843	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N524	57985676.314843	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N526	154293432.00636	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N526	154293432.00636	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE466N526	154293432.00636	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N526	348306241.791019	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N526	348306241.791019	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE468N526	348306241.791019	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N526	378584111.709679	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N526	378584111.709679	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE470N526	378584111.709679	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N526	86057136.629272	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N526	86057136.629272	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	20kmE472N526	86057136.629272	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	100kmE44N49	2285415534.23506	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	100kmE44N49	2285415534.23506	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	100kmE44N49	2285415534.23506	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	100kmE44N50	1075228.137646	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	100kmE44N50	1075228.137646	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	100kmE44N50	1075228.137646	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	100kmE46N52	21940566.924846	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	100kmE46N52	21940566.924846	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	100kmE46N52	21940566.924846	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	100kmE47N52	168675006.66226	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NWS	100kmE47N52	168675006.66226	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NWS	100kmE47N52	168675006.66226	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE51N54	352678643.338396	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE51N54	352678643.338396	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE51N54	352678643.338396	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE474N530	140411922.463168	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE474N530	140411922.463168	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE474N530	140411922.463168	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE476N530	1732556.226018	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE476N530	1732556.226018	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE476N530	1732556.226018	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE474N532	400000000.000149	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE474N532	400000000.000149	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE474N532	400000000.000149	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE476N532	271743434.949886	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE476N532	271743434.949886	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE476N532	271743434.949886	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE478N532	9045401.337719	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE478N532	9045401.337719	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE478N532	9045401.337719	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE478N534	280473243.988221	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE478N534	280473243.988221	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE478N534	280473243.988221	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE480N534	13183655.474779	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE480N534	13183655.474779	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE480N534	13183655.474779	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE480N536	299134573.288515	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE480N536	299134573.288515	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE480N536	299134573.288515	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE482N536	21003924.794837	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE482N536	21003924.794837	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE482N536	21003924.794837	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE508N536	410276.725312	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE508N536	410276.725312	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE508N536	410276.725312	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE510N536	41875886.30949	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE510N536	41875886.30949	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE510N536	41875886.30949	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE482N538	356431124.883838	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE482N538	356431124.883838	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE482N538	356431124.883838	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE484N538	234867414.922482	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE484N538	234867414.922482	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE484N538	234867414.922482	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE486N538	69187121.870001	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE486N538	69187121.870001	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE486N538	69187121.870001	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE502N538	62088.923434	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE502N538	62088.923434	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE502N538	62088.923434	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE504N538	39563176.95922	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE504N538	39563176.95922	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE504N538	39563176.95922	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE506N538	155717419.918426	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE506N538	155717419.918426	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE506N538	155717419.918426	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE508N538	325757807.886592	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE508N538	325757807.886592	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE508N538	325757807.886592	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE510N538	215383194.354381	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE510N538	215383194.354381	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE510N538	215383194.354381	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE486N540	398060356.442865	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE486N540	398060356.442865	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE486N540	398060356.442865	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE488N540	303944074.944581	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE488N540	303944074.944581	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE488N540	303944074.944581	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE490N540	229091479.184223	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE490N540	229091479.184223	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE490N540	229091479.184223	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE492N540	161869061.239775	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE492N540	161869061.239775	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE492N540	161869061.239775	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE494N540	94733661.058424	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE494N540	94733661.058424	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE494N540	94733661.058424	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE496N540	48194244.10653	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE496N540	48194244.10653	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE496N540	48194244.10653	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE498N540	107264286.467527	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE498N540	107264286.467527	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE498N540	107264286.467527	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE500N540	245379281.976535	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE500N540	245379281.976535	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE500N540	245379281.976535	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE502N540	364558682.351666	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE502N540	364558682.351666	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE502N540	364558682.351666	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE504N540	400000000.000037	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE504N540	400000000.000037	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE504N540	400000000.000037	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE506N540	400000000.000149	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE506N540	400000000.000149	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE506N540	400000000.000149	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE494N542	399999999.999963	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE494N542	399999999.999963	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE494N542	399999999.999963	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE496N542	399999999.999925	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE496N542	399999999.999925	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE496N542	399999999.999925	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE498N542	400000000.000037	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE498N542	400000000.000037	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	20kmE498N542	400000000.000037	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE47N52	5272086.875887	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE47N52	5272086.875887	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE47N52	5272086.875887	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE47N53	3652653378.24762	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE47N53	3652653378.24762	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE47N53	3652653378.24762	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE48N53	399999999.999963	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE48N53	399999999.999963	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE48N53	399999999.999963	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE47N54	2186616.051085	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE47N54	2186616.051085	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE47N54	2186616.051085	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE48N54	2406770817.84414	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE48N54	2406770817.84414	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE48N54	2406770817.84414	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE49N54	2043066647.75108	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE49N54	2043066647.75108	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE49N54	2043066647.75108	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE50N54	3905957219.72917	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE50N54	3905957219.72917	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	BAS	100kmE50N54	3905957219.72917	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE414N386	121243519.920029	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE414N386	121243519.920029	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE414N386	121243519.920029	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE416N386	122778195.385939	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE416N386	122778195.385939	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE416N386	122778195.385939	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE418N386	154479685.602181	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE418N386	154479685.602181	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE418N386	154479685.602181	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE420N386	177145307.710806	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE420N386	177145307.710806	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE420N386	177145307.710806	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE418N388	1994763.515118	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE418N388	1994763.515118	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE418N388	1994763.515118	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE420N388	108568352.869382	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE420N388	108568352.869382	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE420N388	108568352.869382	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE422N388	346294508.132934	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE422N388	346294508.132934	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE422N388	346294508.132934	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE422N390	35758521.122584	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE422N390	35758521.122584	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE422N390	35758521.122584	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE424N390	328950795.416976	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE424N390	328950795.416976	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE424N390	328950795.416976	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE424N392	42746685.352109	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE424N392	42746685.352109	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE424N392	42746685.352109	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE426N392	358397379.579341	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE426N392	358397379.579341	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE426N392	358397379.579341	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE426N394	88876068.535025	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE426N394	88876068.535025	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE426N394	88876068.535025	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE428N394	380190574.166988	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE428N394	380190574.166988	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE428N394	380190574.166988	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE428N396	80150794.497612	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE428N396	80150794.497612	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	SKOS	20kmE428N396	80150794.497612	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NSOS	20kmE406N392	346177770.041375	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NSOS	20kmE406N392	346177770.041375	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NSOS	20kmE406N392	346177770.041375	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NSOS	20kmE408N392	64964729.626586	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NSOS	20kmE408N392	64964729.626586	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NSOS	20kmE408N392	64964729.626586	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NSOS	20kmE400N402	139493239.051966	1	Nutrients	0.7	0.6	-	1	0.857142857142857
NO	NSOS	20kmE400N402	139493239.051966	2	Direct Effects	0.7	0.6	-	1	0.857142857142857
NO	NSOS	20kmE400N402	139493239.051966	3	Indirect Effects	0.7	0.6	-	1	0.857142857142857
NO	NSOS	20kmE402N402	156672512.556574	1	Nutrients	0.7	0.6	-	1	0.857142857142857
